[2025-05-30 08:22:45,748] 26 root - INFO - Initiating data ingestion
[2025-05-30 08:23:10,500] 66 root - INFO - Performed train test split on the dataframe
[2025-05-30 08:23:10,500] 68 root - INFO - Exicted split_data_as_train_test method of Data_Ingestion class
[2025-05-30 08:23:10,501] 74 root - INFO - Exporting train and test file path
[2025-05-30 08:23:10,694] 83 root - INFO - Exported train and test file path.
[2025-05-30 08:23:10,695] 28 root - INFO - Data ingestion completed
[2025-05-30 08:23:10,708] 34 root - INFO - Initiating data validation
[2025-05-30 08:23:10,761] 31 root - INFO - Required number of columns:2
[2025-05-30 08:23:10,763] 32 root - INFO - Data frame has columns: 50
[2025-05-30 08:23:10,763] 31 root - INFO - Required number of columns:2
[2025-05-30 08:23:10,763] 32 root - INFO - Data frame has columns: 50
[2025-05-30 08:23:11,047] 36 root - INFO - Data validation completed
[2025-05-30 08:23:11,048] 41 root - INFO - Data transformation started
[2025-05-30 08:23:11,048] 63 root - INFO - Entered initiate_data_transformation method of DataTransformation class
[2025-05-30 08:23:11,048] 65 root - INFO - Starting data transformation
[2025-05-30 08:23:11,094] 49 root - INFO - Entered get_data_transformer_object method of Transformation class
[2025-05-30 08:23:11,094] 54 root - INFO - Initialize KNNImputer with {'missing_values': nan, 'n_neighbors': 3, 'weights': 'uniform'}
[2025-05-30 08:23:11,126] 45 root - INFO - Entered the save_object method od MainUtils class
[2025-05-30 08:23:11,130] 49 root - INFO - Excited the save_object method of MainUtils class
[2025-05-30 08:23:11,131] 44 root - INFO - Data transformation completed
[2025-05-30 08:23:11,131] 48 root - INFO - Model training started
[2025-05-30 08:27:53,341] 45 root - INFO - Entered the save_object method od MainUtils class
[2025-05-30 08:27:53,343] 49 root - INFO - Excited the save_object method of MainUtils class
[2025-05-30 08:27:53,343] 116 root - INFO - Model trainer artifact: ModelTrainerArtifact(trained_model_file_path='Artifacts\\05_30_2025_08_22_28\\model_trainer\\trained_model\\model.pkl', train_metric_artifact=ClassificationMetricArtifact(f1_score=1.0, precision_score=1.0, recall_score=1.0), test_metric_artifact=ClassificationMetricArtifact(f1_score=1.0, precision_score=1.0, recall_score=1.0))
[2025-05-30 08:27:53,343] 55 root - INFO - Model training completed
